frame_index,t_start,t_end,left_events,right_events,processing_seconds
1015,1750921995.3201423,1750921995.3321424,225831,249895,0.3898594560014317
1016,1750921995.3321424,1750921995.3441424,216889,235802,0.37389764800900593
1017,1750921995.3441424,1750921995.3561425,234526,244978,0.39252120901073795
1018,1750921995.3561425,1750921995.3681426,234138,239602,0.3887735109892674
1019,1750921995.3681426,1750921995.3801427,235820,244572,0.3926678549905773
1020,1750921995.3801427,1750921995.3921428,220980,232753,0.37473417099681683
1021,1750921995.3921428,1750921995.4041429,220172,232837,0.37175690500589553
1022,1750921995.4041429,1750921995.416143,216618,224827,0.37336602300638333
1023,1750921995.416143,1750921995.428143,224827,232392,0.37507383899355773
1024,1750921995.428143,1750921995.440143,218297,222810,0.371882799998275
1025,1750921995.440143,1750921995.4521432,220646,226315,0.3689344289887231
1026,1750921995.4521432,1750921995.4641433,218546,220558,0.36525157999130897
1027,1750921995.4641433,1750921995.4761434,235247,235708,0.40003497200086713
1028,1750921995.4761434,1750921995.4881434,232803,231076,0.3779463120008586
1029,1750921995.4881434,1750921995.5001435,236037,235894,0.3808211049909005
1030,1750921995.5001435,1750921995.5121436,245951,247562,0.3986323720018845
1031,1750921995.5121436,1750921995.5241437,243541,244233,0.39351529300620314
1032,1750921995.5241437,1750921995.5361438,234006,239711,0.38776346200029366
1033,1750921995.5361438,1750921995.5481439,245068,250014,0.3966885269910563
1034,1750921995.5481439,1750921995.560144,241328,244808,0.4005110150028486
1035,1750921995.560144,1750921995.572144,244706,250414,0.4008574990002671
1036,1750921995.572144,1750921995.584144,247988,251942,0.4032410639920272
1037,1750921995.584144,1750921995.5961442,239997,248700,0.40705566300312057
1038,1750921995.5961442,1750921995.6081443,249890,254621,0.41219332900072914
1039,1750921995.6081443,1750921995.6201444,250579,256430,0.4046209719963372
1040,1750921995.6201444,1750921995.6321445,248654,257863,0.40752294300182257
1041,1750921995.6321445,1750921995.6441445,234957,252757,2.9814713200030383
1042,1750921995.6441445,1750921995.6561446,243539,250148,0.4164333990047453
1043,1750921995.6561446,1750921995.6681447,245909,247913,0.4007830229966203
1044,1750921995.6681447,1750921995.6801448,246847,248620,0.4060459100001026
1045,1750921995.6801448,1750921995.6921449,247438,248803,0.40592922999348957
1046,1750921995.6921449,1750921995.704145,248162,249610,0.40208435300155543
1047,1750921995.704145,1750921995.716145,249480,251901,0.40473239100538194
1048,1750921995.716145,1750921995.7281451,248027,252643,0.4030643420119304
1049,1750921995.7281451,1750921995.7401452,248105,253283,0.411173244996462
1050,1750921995.7401452,1750921995.7521453,249524,253049,0.41526043199701235
1051,1750921995.7521453,1750921995.7641454,252756,256692,0.42346223499043845
1052,1750921995.7641454,1750921995.7761455,244409,251911,0.40434950099734124
1053,1750921995.7761455,1750921995.7881455,242944,252006,0.4071885400044266
1054,1750921995.7881455,1750921995.8001456,241556,250420,0.394264855000074
1055,1750921995.8001456,1750921995.8121457,239113,249540,0.3947192299965536
1056,1750921995.8121457,1750921995.8241458,234286,248522,0.39970835999702103
1057,1750921995.8241458,1750921995.8361459,239945,249728,0.3939883220009506
1058,1750921995.8361459,1750921995.848146,236793,249527,0.3927002489945153
1059,1750921995.848146,1750921995.860146,224190,247073,0.3779619519918924
1060,1750921995.860146,1750921995.8721461,241543,249830,0.39881306400639005
1061,1750921995.8721461,1750921995.8841462,243098,249464,0.4064877350028837
1062,1750921995.8841462,1750921995.8961463,232669,246786,0.3968169160070829
1063,1750921995.8961463,1750921995.9081464,225940,243527,0.3753871880035149
1064,1750921995.9081464,1750921995.9201465,205732,219965,0.3502066879882477
1065,1750921995.9201465,1750921995.9321465,202323,212688,0.34371582700987346
1066,1750921995.9321465,1750921995.9441466,215586,234292,0.3831082789984066
1067,1750921995.9441466,1750921995.9561467,229254,239656,0.37865473599231336
1068,1750921995.9561467,1750921995.9681468,217749,232390,0.36437252099858597
1069,1750921995.9681468,1750921995.980147,205371,218737,0.35108261099958327
1070,1750921995.980147,1750921995.992147,202584,217668,0.3580080489919055
1071,1750921995.992147,1750921996.004147,197270,211863,0.35369654299574904
1072,1750921996.004147,1750921996.0161471,209835,226725,0.3568070220062509
1073,1750921996.0161471,1750921996.0281472,203049,217503,0.3443693430017447
1074,1750921996.0281472,1750921996.0401473,193657,202640,0.32846413299557753
1075,1750921996.0401473,1750921996.0521474,205579,218462,0.34721072600223124
1076,1750921996.0521474,1750921996.0641475,193395,201105,0.3340752790099941
1077,1750921996.0641475,1750921996.0761476,199325,209001,0.32935611400171183
1078,1750921996.0761476,1750921996.0881476,209189,223738,0.34611359699920285
1079,1750921996.0881476,1750921996.1001477,208675,224057,0.3474814859946491
1080,1750921996.1001477,1750921996.1121478,225231,244430,0.36894416200811975
1081,1750921996.1121478,1750921996.124148,220988,237747,0.38077635600348003
1082,1750921996.124148,1750921996.136148,193763,206738,0.327277228992898
1083,1750921996.136148,1750921996.148148,192882,202368,0.32551276199228596
1084,1750921996.148148,1750921996.1601481,204634,217175,0.3382238430058351
1085,1750921996.1601481,1750921996.1721482,238022,247760,0.38900082200416364
1086,1750921996.1721482,1750921996.1841483,199660,218013,0.3379772909975145
1087,1750921996.1841483,1750921996.1961484,186056,202739,0.3336593980056932
1088,1750921996.1961484,1750921996.2081485,173546,188127,0.2981631660077255
1089,1750921996.2081485,1750921996.2201486,175639,186904,0.29890642200189177
1090,1750921996.2201486,1750921996.2321486,179504,187203,0.3018006769998465
1091,1750921996.2321486,1750921996.2441487,181421,187838,0.3055705599981593
1092,1750921996.2441487,1750921996.2561488,188431,203759,0.3266628420096822
1093,1750921996.2561488,1750921996.268149,190488,202867,0.32343336498888675
1094,1750921996.268149,1750921996.280149,190530,193686,0.31476450100308284
1095,1750921996.280149,1750921996.292149,202862,210090,0.33260016998974606
1096,1750921996.292149,1750921996.3041492,196683,207939,0.32813387300120667
1097,1750921996.3041492,1750921996.3161492,202040,211125,0.3429840460012201
1098,1750921996.3161492,1750921996.3281493,210745,220440,0.34826077800244093
1099,1750921996.3281493,1750921996.3401494,220337,233752,0.3769608069997048
1100,1750921996.3401494,1750921996.3521495,192514,201809,0.3213090019999072
1101,1750921996.3521495,1750921996.3641496,203362,208513,0.3384970740007702
1102,1750921996.3641496,1750921996.3761497,203785,212375,0.33672037700307555
1103,1750921996.3761497,1750921996.3881497,197403,210443,0.3311715880117845
1104,1750921996.3881497,1750921996.4001498,194649,213528,0.33422298899677116
1105,1750921996.4001498,1750921996.41215,193043,209253,0.33019687500200234
1106,1750921996.41215,1750921996.42415,188772,197355,0.3222337030019844
1107,1750921996.42415,1750921996.43615,191309,197600,0.32730956499290187
1108,1750921996.43615,1750921996.4481502,219739,226274,0.3629402179940371
1109,1750921996.4481502,1750921996.4601502,233968,246773,0.3960203260066919
1110,1750921996.4601502,1750921996.4721503,202168,211023,0.36982007199549116
1111,1750921996.4721503,1750921996.4841504,193224,199029,2.6164939119917108
1112,1750921996.4841504,1750921996.4961505,197088,205538,0.3317983269953402
1113,1750921996.4961505,1750921996.5081506,207323,216773,0.34394139400683343
1114,1750921996.5081506,1750921996.5201507,209791,219740,0.35082615200371947
1115,1750921996.5201507,1750921996.5321507,208705,211309,0.3439808809926035
1116,1750921996.5321507,1750921996.5441508,201267,205389,0.3393270420056069
1117,1750921996.5441508,1750921996.556151,210334,221044,0.3549600099941017
1118,1750921996.556151,1750921996.568151,231746,244143,0.38259452499914914
1119,1750921996.568151,1750921996.580151,215424,228363,0.36316518000967335
1120,1750921996.580151,1750921996.5921512,216853,226003,0.35985720000462607
1121,1750921996.5921512,1750921996.6041512,222979,230291,0.38159808500495274
1122,1750921996.6041512,1750921996.6161513,214804,225436,0.3604651749919867
1123,1750921996.6161513,1750921996.6281514,258972,261249,0.41676549600379076
1124,1750921996.6281514,1750921996.6401515,259162,261185,0.4266749670059653
1125,1750921996.6401515,1750921996.6521516,232406,245563,0.3819106189912418
1126,1750921996.6521516,1750921996.6641517,214748,223917,0.3579857729928335
1127,1750921996.6641517,1750921996.6761518,241012,250214,0.39514108300500084
1128,1750921996.6761518,1750921996.6881518,242520,253920,0.4055614250100916
1129,1750921996.6881518,1750921996.700152,256559,259517,0.4069502890051808
1130,1750921996.700152,1750921996.712152,246663,260154,0.40442862499912735
1131,1750921996.712152,1750921996.724152,217253,241051,0.3758985530002974
1132,1750921996.724152,1750921996.7361522,206920,240790,0.3650945459958166
1133,1750921996.7361522,1750921996.7481523,206313,234694,0.36040397199394647
1134,1750921996.7481523,1750921996.7601523,216601,237941,0.3699167650047457
1135,1750921996.7601523,1750921996.7721524,223318,242284,0.37805521200061776
1136,1750921996.7721524,1750921996.7841525,202524,221010,0.3518181089893915
1137,1750921996.7841525,1750921996.7961526,206085,225727,0.3829643000062788
1138,1750921996.7961526,1750921996.8081527,210247,224190,0.35356765099277254
1139,1750921996.8081527,1750921996.8201528,205286,213861,0.34871196300082374
1140,1750921996.8201528,1750921996.8321528,213588,222088,0.36440524298814125
1141,1750921996.8321528,1750921996.844153,232659,245234,0.3829097989946604
1142,1750921996.844153,1750921996.856153,259941,261406,0.41882806799549144
1143,1750921996.856153,1750921996.868153,232806,248941,0.38808093999978155
1144,1750921996.868153,1750921996.8801532,223282,240023,0.3710427290061489
1145,1750921996.8801532,1750921996.8921533,217547,235189,0.37125787300465163
1146,1750921996.8921533,1750921996.9041533,217857,243390,0.3772355940018315
1147,1750921996.9041533,1750921996.9161534,220257,248042,0.3780357729992829
1148,1750921996.9161534,1750921996.9281535,219527,240232,0.37005133398633916
1149,1750921996.9281535,1750921996.9401536,220434,241801,0.36857813800452277
1150,1750921996.9401536,1750921996.9521537,212656,232891,0.37768916600907687
1151,1750921996.9521537,1750921996.9641538,209939,231494,0.3531354019942228
1152,1750921996.9641538,1750921996.9761539,207739,226485,0.3576312909863191
1153,1750921996.9761539,1750921996.988154,210418,227941,0.36640765400079545
1154,1750921996.988154,1750921997.000154,222469,247248,0.3868781890050741
1155,1750921997.000154,1750921997.012154,232713,254244,0.3951472500048112
1156,1750921997.012154,1750921997.0241542,222954,243570,0.39030880999052897
1157,1750921997.0241542,1750921997.0361543,213603,235981,0.3718473280023318
1158,1750921997.0361543,1750921997.0481544,205711,227381,0.3604313590039965
1159,1750921997.0481544,1750921997.0601544,203602,228595,0.36347614899568725
1160,1750921997.0601544,1750921997.0721545,202666,225113,0.35312345800048206
1161,1750921997.0721545,1750921997.0841546,201296,226787,0.35740690398961306
1162,1750921997.0841546,1750921997.0961547,205035,228714,0.3606996910093585
1163,1750921997.0961547,1750921997.1081548,198357,222451,0.3452286020037718
1164,1750921997.1081548,1750921997.1201549,201553,228503,0.3583021340018604
1165,1750921997.1201549,1750921997.132155,195888,219622,0.3510683640051866
1166,1750921997.132155,1750921997.144155,194194,218349,0.34244745400792453
1167,1750921997.144155,1750921997.156155,195616,218511,0.34041190799325705
1168,1750921997.156155,1750921997.1681552,199241,224308,0.36316030799935106
1169,1750921997.1681552,1750921997.1801553,209646,232308,0.3585385719925398
1170,1750921997.1801553,1750921997.1921554,219715,235204,0.36295122299634386
1171,1750921997.1921554,1750921997.2041554,217012,227674,0.37061401399842
1172,1750921997.2041554,1750921997.2161555,213862,221942,0.3568751919956412
1173,1750921997.2161555,1750921997.2281556,214474,220782,0.35364959499565884
1174,1750921997.2281556,1750921997.2401557,220968,233207,0.36855807999381796
1175,1750921997.2401557,1750921997.2521558,231420,247010,0.3831024990067817
1176,1750921997.2521558,1750921997.2641559,232249,250637,0.4053579419996822
1177,1750921997.2641559,1750921997.276156,231501,253174,0.38611764799861703
1178,1750921997.276156,1750921997.288156,226680,242572,0.38011275199824013
1179,1750921997.288156,1750921997.300156,227687,244416,0.3964473459927831
1180,1750921997.300156,1750921997.3121562,224737,249965,0.3779796059970977
1181,1750921997.3121562,1750921997.3241563,225942,255916,0.3815994519973174
1182,1750921997.3241563,1750921997.3361564,236492,257709,0.3912955420091748
1183,1750921997.3361564,1750921997.3481565,242970,255735,0.39654542499920353
1184,1750921997.3481565,1750921997.3601565,228944,248899,0.3831724060000852
1185,1750921997.3601565,1750921997.3721566,214253,242577,0.3780635360017186
1186,1750921997.3721566,1750921997.3841567,217183,238883,0.37755626600119285
1187,1750921997.3841567,1750921997.3961568,229125,244935,0.3794317529973341
1188,1750921997.3961568,1750921997.4081569,217023,241184,0.3733042800013209
1189,1750921997.4081569,1750921997.420157,219944,247193,0.37806025600002613
1190,1750921997.420157,1750921997.432157,228717,243864,0.3787887789949309
1191,1750921997.432157,1750921997.4441571,214292,232311,0.3747629620047519
1192,1750921997.4441571,1750921997.4561572,205964,237301,0.3801562250009738
1193,1750921997.4561572,1750921997.4681573,204512,231903,0.35928928200155497
1194,1750921997.4681573,1750921997.4801574,212515,231436,0.35586441701161675
1195,1750921997.4801574,1750921997.4921575,215156,243213,0.3680751980136847
1196,1750921997.4921575,1750921997.5041575,217241,247198,0.37502369900175836
1197,1750921997.5041575,1750921997.5161576,205019,221149,0.3499653750041034
1198,1750921997.5161576,1750921997.5281577,208202,223369,0.35721885500242934
1199,1750921997.5281577,1750921997.5401578,201568,228450,0.35432602700893767
1200,1750921997.5401578,1750921997.5521579,205124,236732,0.37113471700286027
1201,1750921997.5521579,1750921997.564158,208023,229256,0.3590451589989243
